recipe name,Category,Description,,,,
New Mexico Green Chile Breakfast Burritos,breakfast,"Hatch green chile from New Mexico may be the most addictive substance on Earth. At the famed Chicago Dog in Santa Fe, New Mexico, they will line up in a blizzard to get their variation of this recipe. Dozens of local Santa Fe eateries, stands, gas stations and taco trucks make their own variation. This may be on the Heart Association hit list, but you will die with a smile on your face.",,,,
Vegan Bean Taco Filling,lunch,"Taco filling using fried beans as its base. Great with taco shells, tortillas, or chips.",,,,
Garys Turkey Burritos,lunch,"Easy to make, these special low-fat burritos taste awesome! You don't eat red meat, but love burritos? Well, you can't taste the difference here. These are medium spicy, not fire hot!",,,,
Fiesta Chicken Burritos,dinner,"This chicken burrito recipe is for saucy, spicy chicken burritos that are easy to assemble and quick to bake.",,,,
Smothered Burritos,dinner,Yummy smothered burritos. My kids love them.,,,,
Salsa Chicken Burrito Filling,dinner,"Quick, easy burrito/taco filling that is delicious and freezes great! I serve this with tortillas, shredded Cheddar cheese and little sour cream. You could fill the tortillas and put them all in a baking dish and then cover with salsa and cheese and bake for about 10 minutes, if you don't want a mess at the table.",,,,
Sausage and Pepper Sunrise Burrito,breakfast,Sausage and eggs with crisp tender peppers and onions are topped with shredded Cheddar cheese and rolled up in wheat tortillas for a hearty on-the-go breakfast.,,,,
Breakfast Burritos,breakfast,"This breakfast burrito with bacon and eggs is a different way to make burritos. Burritos with fried eggs, bacon, and refried beans are topped with melted cheese to create a savory dish. Serve with salsa on the side, and you are good to go!",,,,
Wet Burrito,dinner,This is a recipe for wet burritos baked in a casserole dish with meat and beans in the traditional West Michigan style!,,,,
Sweet Pork for Burritos,dinner,"This is a sweet and tangy pork recipe. It goes great in burritos and tacos, but it also tastes great by itself!",,,,
Ground Turkey Burritos That Will Fool Your Kids,dinner,"Great kid-friendly ground turkey recipe  your kids will eat the burritos and ask for more! Ground turkey, crushed tomatoes, rice, onions, garlic, and celery wrapped in red cabbage within a white tortilla shell. We go to a lot of evening swim meets, and our kids love them for an on-the-go dinner. If we told them what was inside, they would say, ""Ew!"" Make these without cheese for a lighter option.",,,,
Easy Egg and Avocado Breakfast Burrito,breakfast,This scrambled egg and avocado wrap is a delicious way to start your day!,,,,
Make Ahead Lunch Wraps,lunch,"These are a delicious make-ahead lunch to freeze as a handy lunch to bring to work! Just make, freeze, and then heat in the microwave for a very balanced meal.",,,,
Kid-Friendly Taco-Burritos,dinner,"Burritos and tacos are such tough foods for kids to eat, because they always fall apart. These fast, easy, bean taco-burritos stay together nicely, so your little one can eat the WHOLE THING! The wedge shape keeps everything contained!",,,,
Burritos with Mexican Chorizo and Potatoes,dinner,"Great for busy schedules! Spicy Mexican chorizo gets wrapped up burrito-style with onion, garlic, and potatoes. My family likes to top these with sour cream to offset the heat.",,,,
Quick and Easy Pulled Pork Burritos,dinner,A tasty way to use up your leftovers from a pulled pork! Goes well with a little coleslaw.,,,,
Courts Creamy and Quick Burritos,lunch,This is a simple recipe that my family loves. I passed it along to my mom several years ago and she loves it as well. I sometimes add in a can of green chilies along with a diced jalapeno to the meat mixture. Hope all will enjoy!,,,,
Easy One-Skillet Ground Beef Burrito,dinner,This easy one-skillet ground beef meal can be made in under 30 minutes!,,,,
Crispy Bean and Cheese Burritos,lunch,"Crispy bean and cheese burritos are guaranteed to be family approved, and perfect for an easy weeknight meal. They include seasoned refried beans and fresh shredded cheese layered inside a tortilla and cooked until crispy. Serve warm, with homemade salsa and guacamole, for dipping.",,,,
Instant Pot Beef Burritos,dinner,"Beef burrito ingredients all cooked in the Instant Pot, making a tasty dinner in no time!",,,,
Easy Cheeseburger Tacos,lunch,"My 7-year-old daughter requested cheeseburger tacos for dinner one night, so I created this and all the kids loved it! The adults also raved after tweaking their tacos by adding onions, peppers, hot sauce, etc. to the meat mixture. Serve with hamburger toppings on the side. This is a very kid friendly recipe!",,,,
Squash and Zucchini Burritos,lunch,"An easy recipe to throw together with your summer squash. Can be tailored to your tastes and fresh vegetables on hand. Great new way to use up summer squash from your garden or farmer's market. You can add fresh chopped cilantro to mixture before spooning into tortillas for a stronger flavored dish. Serve with sour cream, avocado, or salsa.",,,,
Country Breakfast Burritos,breakfast,"Country gravy, bacon, sausage, onion, cheese, egg, and Tater Tots wrapped in a burrito. Our 2-year-old loves Tater Tots and frozen Jimmy Dean turkey sausage links so much that we buy them both in bulk at Costco. My family also loves bacon, so we buy pre-cooked bacon to cut down on the fat. Our meal ultimately cost only $2.75 per person.",,,,
Crispy Rolled Breakfast Burrito,breakfast,"I've always loved the idea of a breakfast burrito, but I've never been crazy about the execution. It always seemed like we were rolling up a bunch of random breakfast ingredients in a tortilla. Plus, it always bothered me that just a little of the top and bottom got browned, I mean, what about the sides? Here I'm going to show you a technique that takes care of both of those issues and will work no matter what ingredients you decide to use.",,,,
Vegetarian Burrito Casserole,dinner,I made this one night when I was trying to use up some leftover Mexican ingredients. It turned out very tasty and left everyone asking for more.,,,,
Korean Fusion Chicken Burrito,lunch,"Craving the Kogi Truck and can't drive out to get a bulgogi burrito? Recipe was created out of a sudden craving for the Kogi Truck in Los Angeles. To avoid a soggy burrito, be sure to squeeze out any liquids from the kimchi.",,,,
Beefy Broccoli & Cheddar Burritos,dinner,"Beefy, cheesy burritos are baked with salsa and more cheese for this hearty (and quick!) family-pleasing dinner.",,,,
Easy Money Breakfast Burritos,breakfast,"Yummy burritos that are so good that my husband was selling them for a buck apiece at corp school in the Navy. I was making them every night, and we bought a new couch with the money! These freeze really well; just defrost and eat. I also add fresh cooked mushrooms in these on occasion. I do find that these taste better when made ahead of time and eaten at a later time.",,,,
Air Fryer Chile Verde Burritos,lunch,"While thinking of a way to use up leftover pulled pork, I remembered a dish I often had growing up in Colorado. While not quite the same, it inspired this recipe which was different and a great way to use it up. Serve with additional salsa verde for dipping if desired.",,,,
Vegetarian Bean Burritos,lunch,An alternative to using canned refried beans which usually contain lard. Add your favorite burrito fixings!,,,,
Tasty Breakfast Burritos,breakfast,"Baked tortillas, packed with sausage, cheese and eggs. Swimming in a hearty sausage gravy.",,,,
Avocado and Egg Breakfast Burrito,breakfast,"A flour tortilla wrapped around soft scrambled eggs, with the savory creaminess of avocado. Add some tomatoes, shredded cheese, and even some cilantro for a great-tasting breakfast burrito that will keep your appetite curbed all day long.",,,,
Runza Burritos International,lunch,"A Burrito with a German Flavor...Full meal, snack, or brunch. Freezes easy so it makes a different Brown Bag Lunch base. It should look like a giant Cigar. Optional: Splash the open end of the Burrito with Sour Cream. Eat with gusto...goes great with Corona and a twist of Lime...and a Garden Salad.",,,,
Thai Tofu Burritos with Peanut Sauce,lunch,"This recipe was inspired by a tofu burrito that I tried at a local restaurant. It is the perfect combination of flavors: salty, sweet, and a little bit of spice. The peanut sauce is very close to Molly Katz's recipe. They are yummy!",,,,
Instant Pot Make-Ahead Breakfast Burritos,breakfast,"The molds to make these can easily be found online. They come in a 3-pack for $15 and I have included them in my photo so that you can see exactly what they look like. This was the best money I've spent in a long time. With little effort, I had 12 burritos in my freezer ready to grab and go. They were fluffy and full of flavor.",,,,
Fajita-Style Vegan Tofu Burrito,lunch,This is a very simple vegan burrito that has a very good fajita flavor.,,,,
Vegan Burritos,lunch,Way better than Moe's! These vegan burritos are easy to make and delicious!,,,,
Vegan Sweet Potato and Bean Burritos,lunch,"These flavorful and filling burritos are satisfying and vegan, too!Perfect as-is or topped with guacamole or your favorite sauce. Try switching out the refried beans for black beans and corn for a fun twist!",,,,
Make-Ahead Burritos,lunch,"A delicious lunch wrap. Make, freeze, and reheat.",,,,
Appetizing Vegetarian Burritos,lunch,"An easy vegetarian burrito recipe I whipped up one night. This is very basic and can be dolled up however you like. I serve these topped with sour cream, shredded Cheddar cheese, chopped tomatoes, and sliced green onions.",,,,
Yummy Chicken Burritos,dinner,"I used to beg my mom for these; now I make them for my son. Serve with beans, tomatoes, lettuce, sour cream, salsa, and cheese.",,,,
Full-of-Veggies Burritos,lunch,"The vegan burrito is packed full of so many 'good for you' items, you will not miss the meat! Don't let the seasoning fool you, it may say chorizo, but this is a medium hot chile-based spice.",,,,
Tomato Spinach and Bean Burrito,lunch,"Tomato, chopped spinach & kidney bean mixture wrapped in a 10 inch tortilla.",,,,
